dataset,metadata,color,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,split11,split12,split13,split14,split15,split16,split17,split18,split19
alr_prev_filt_DADA2,Age,plum,0.13450421278274227,-0.2392769776991963,0.25301756906908146,0.045684439618771666,0.27252876159138484,0.22641996695648114,0.12457768701204153,-0.08338780743851215,0.1593482803194891,0.00281897584401658,0.18300864210604095,-0.05641531153080015,0.17517758380636184,0.06099797279077013,0.06352971429858445,0.17917665014014883,0.05770532347448931,0.17219473593947043,0.17305904912401926,-0.21351831439457802
clr_prev_filt_DADA2,Age,plum,0.1123786552810635,-0.01056861461244507,0.2044381751309533,-0.006338060079623453,0.2005995757495571,0.20760928569754655,0.12498869815925806,-0.021004417116576635,0.1154352556048931,0.0654266231089492,0.11796338414559093,-0.0036855326659774867,0.2621062364785265,0.07300230955918507,0.20124764608835677,0.20819654600801707,0.046149870489729405,0.27898261866330387,0.04240658014884369,-0.025026366119297316
raw_prev_filt_DADA2,Age,plum,0.10224514202264268,-0.05460845377288548,0.25490227529052023,0.05583973217517191,0.1254251449642192,0.22486496004312062,0.14969710947870218,0.03303519596080795,0.13494559886065216,0.061024918586916055,0.167852414115793,0.03651506871075905,0.2562915486773053,0.06584535523748591,0.2128695827092647,0.11515700367702453,0.002263658815733982,0.24332914022698615,0.14498419685564656,-0.006713830798799947
propotions_prev_filt_DADA2,Age,y,0.15633487901427034,0.07210339474134475,0.2850616701058488,0.08811488478706708,0.2816984836282471,0.2256428775983691,0.2108534041115766,0.0386816076784644,0.17595527583376025,0.03552294612308826,0.18367503410742025,0.018509326508484802,0.3067851119203171,0.08739469880027706,0.1496093010619488,0.2582595188221465,0.15034202608276592,0.2310679730138716,0.18053299252943988,0.05024769127018913
Heilinger_prev_filt_DADA2,Age,y,0.09970943843650648,0.08017460189357206,0.2628666037310252,0.06222656532754234,0.26471103367541804,0.21413378266269856,0.2130711178617134,0.030193687262547675,0.18292167391610004,0.05097359042005012,0.1215357135469256,0.019028174689225574,0.2190346181857129,0.10326265287346592,0.1666530867464724,0.22381376548419185,0.12622296473104044,0.2235870860025222,0.13839578237439876,-0.033876982162727165
propotions_DADA2,Age,y,0.14012012828760467,-0.03367911880454022,0.21329985630623483,0.09328647665580903,0.24607910703191505,0.23552492582784557,0.16669131939653703,0.07255073185362959,0.18117712391768748,0.0528362702502162,0.1804207547959712,0.030434110542373882,0.23005905430009643,0.07879670327346178,0.20869097990968377,0.18494959160915037,0.06323836817059225,0.23382141084489283,0.19332759305081815,0.0332743301750007
Heilinger_DADA2,Age,y,0.14089292140740683,-0.008127803285233437,0.26827525605894775,0.04068171371697449,0.3058296072159965,0.2398475004101146,0.15907795891277743,0.05638122275544899,0.16800423899091532,0.06748889340038733,0.17050867559780347,0.010351020953629608,0.2637941576523508,0.0857533421986284,0.17302016435995904,0.17455080095843767,0.07580848593458211,0.2132023904161413,0.1838093672970198,0.028823786627103165
rarefied_prev_filt_DADA2,Age,purple,0.15051652102047808,-0.07060374351223397,0.19353891740950213,0.040397114851007276,0.18860538035849872,0.1912416256942655,0.15848393716071862,-0.0688730193961209,0.11897133056962861,0.06351675069046525,0.05900804565715301,-0.14294500239542085,0.19792809467709116,0.09124800874544614,0.1741867036790956,0.06714246209952068,0.11069378953075115,0.13511565372005052,0.15275560883409134,0.05507530701014951
rarefied_DADA2,Age,purple,0.12596842537765507,-0.06604241059715976,0.260882039532494,0.07426507902038826,0.17647764962378332,0.21314078765437894,0.15396025182337614,0.05696909818036411,0.15329146963175289,0.08654808483449439,0.12833824882409461,0.05134362036359963,0.2664022062761058,0.09403275893975993,0.20285163965810427,0.09687452153470577,-0.0412299003072103,0.2237037742749054,0.1197666798351652,0.033985134032437525
lognorm_prev_filt_DADA2,Age,y,0.11639993637272905,0.003802111732162272,0.24347460839271828,0.042281092411629584,0.20713280678340484,0.21399082515057066,0.17127324216055184,0.005654737052589676,0.2036332526748822,0.08597198750979029,0.12397820572807672,0.016889542852820294,0.31596540644746707,0.08026589381738203,0.11434299429047634,0.1790751047349226,0.14091577540509592,0.2223498912988653,0.10204620416061494,0.04604485180564455
Silva_prev_filt_DADA2,Age,white,0.13818378936790654,-0.0762935353333718,0.2544482000685049,0.05844610628543845,0.18358527117513068,0.18073490309577955,0.06390124436811007,-0.05908621475704856,0.08428322523437826,0.07660010573395448,0.12872001280567424,0.01237585113089057,0.2492394495019813,0.06138867295521,0.23346422594849037,0.08422365050182357,-0.035568584723811636,0.1701798398486759,0.1145280183854318,0.07728979667532132
prev_filt90_Silva_DADA2_blw.sqrt_enorm,Age,#050598,0.04979997088641497,-0.13271422118291243,0.20278937564223598,0.05786399203764003,0.16054923577394775,0.16739128471327136,0.1576809928777707,-0.12444118076384703,0.0322651700630906,0.08943390514860472,0.04964538823355602,-0.05556215840036294,0.23792216879083217,0.04194398975291724,0.09744453456683067,0.07027205913378942,0.07017950274079876,0.21476575737704928,0.2136318019237049,-0.0626054280608288
Shuffle1_PhILR_prev_filt90_Silva_DADA2_blw.sqrt_enorm,Age,#f7d8a0,0.11408384548199424,-0.09560259824331241,0.1816772587908002,0.04103888346000728,0.1317216520168435,0.17485971268543044,0.13250994994933063,-0.09987100079983979,0.07700112279285387,0.09689250752298129,0.15525462383332933,-0.06165820772082009,0.19414471993145588,0.06571799002786505,0.13022239101791688,0.19355337788962912,0.03556838066983914,0.21700242875157627,0.10498144944952525,-0.11139575209899832
Shuffle2_PhILR_prev_filt90_Silva_DADA2_blw.sqrt_enorm,Age,#f7d8a0,0.11882147079954364,-0.12375379712542056,0.20919366724032773,0.0023822843527566695,0.15218528354310967,0.20769420262004645,0.07954346462911566,-0.029939508098380196,0.09395593213804632,0.04761842883053713,0.16891581426847602,-0.04810888272523273,0.2553856045839136,0.1300646962094254,0.19808921356096365,0.18339906642755943,0.044870437774832794,0.15268065296343014,0.11324499723225001,0.0886305037596522
Shuffle3_PhILR_prev_filt90_Silva_DADA2_blw.sqrt_enorm,Age,#f7d8a0,0.14607129776154082,0.018967239206068354,0.2963153593597273,0.17780604777415832,0.2532938847534457,0.26212421340020164,0.18931874949449756,-0.019811284743051383,0.21743629244773832,0.1179508930706129,0.19779731154727043,0.10435732847525148,0.14219421869979665,0.1525284261369344,0.19994065924165805,0.19347473853943764,0.1641968126920066,0.26105499016393463,0.21761768663389536,0.023665456721853162
UPGMA_prev_filt_DADA2,Age,white,0.1245730215675318,-0.0834599044658646,0.2890829298908094,0.018639937266256457,0.2088815705607583,0.20374429003304362,0.1608706953807798,0.07075783243351352,0.13384888718551147,0.01771691351663285,0.12997425985667543,0.0455546975465847,0.2945793466852308,0.07634718337413493,0.22495254732598347,0.09448142575122831,0.03156786262875744,0.1610302832282472,0.1440490066851815,-0.014869672252756816
prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Age,#050598,0.14452041191027376,-0.09068284121371128,0.19831487397555525,-0.003916608758595785,0.20567780436733474,0.1955414916453797,0.0917278325966876,-0.17290366126774637,0.10974288225075635,0.0742773774681561,0.1225220225576874,-0.012679528732444156,0.22119899432365875,0.09103913402105468,0.12967926412459607,0.19073256879351397,-0.07135413077525454,0.19124318713745259,0.1148619339714142,0.02718616818963504
Shuffle1_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Age,#f7d8a0,0.03407163350691922,-0.06955043175725772,0.19557438679521122,0.06993953613222348,0.26334639919234226,0.1435259159616603,0.12912893851665397,-0.027105483903218985,0.14449916204411362,0.06733670699534189,0.13552035831260645,0.011569106886204827,0.22879848559494498,0.05435052451527267,0.12409323331343802,0.13234012402423234,0.044572407535690695,0.16072658032786902,0.06887028027611275,-0.07019169234919231
Shuffle2_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Age,#f7d8a0,0.08711670462389465,-0.018199650943934387,0.2138545157018853,-0.026857968391844622,0.16315833112818967,0.2235958280799607,0.12427761850161989,-0.023721690661867356,0.11212199503803144,0.07386485057092218,0.1410519425222253,-0.03509435941400452,0.19067012316589926,0.0672597088199991,0.16008279991891783,0.22193466725941102,0.028462408138064,0.20966463833543503,0.11452685876903723,0.03526072933877333
Shuffle3_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Age,#f7d8a0,0.15919020539164808,-0.09339571351166365,0.19195336844919342,0.05368679997587156,0.24098286056973228,0.18938029270464718,0.12442456122405254,-0.04246524195160939,0.16913801099434422,0.06073356280143438,0.1535545900953038,0.028389963690461095,0.20987194602120596,0.037789867655067644,0.10523418901113746,0.16901390638656988,0.004833726130955895,0.18257293366960892,0.1393566998481287,-0.04807481977273498
IQtree_prev_filt_DADA2,Age,white,0.15899383872012918,-0.07791988678491957,0.2503644278565401,0.029624580166485726,0.17748835396580698,0.18062552764172402,0.11996577095633865,0.09504314537092584,0.1672188754382543,0.08319853889278195,0.13215254783658015,0.019057279053934728,0.27014899325265085,0.0486668294320749,0.18791495202648667,0.23814050076855842,0.07706467080296353,0.2272781558638084,0.1776461005473997,0.03854678693057301
prev_filt90_IQtree_blw.sqrt_enorm,Age,#050598,0.032380923558055774,-0.01808279330405571,0.22358902559754046,0.04977887199903497,0.09236695822499341,0.1566522394600549,0.08945967804859467,-0.11952469806038768,0.18709215655147715,0.05556488767055501,0.1485630790257837,0.0009284649133867173,0.2748211374103031,0.01923206945597411,0.20201765222581314,0.1867987115344043,0.06682703451599303,0.19729939041614153,0.15037962226122858,-0.08623435647570554
Shuffle1_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,Age,#f7d8a0,0.1733961757897059,-0.04573318998460074,0.15571191091821968,0.051488975147786276,0.1888658603511355,0.3009605277588995,0.13602145660768739,0.02933891521695675,0.21146343949709046,0.07180490642648085,0.13208264363287125,0.03837803550266006,0.2447509767591305,0.06701246781263381,0.22027989082084254,0.2615440896350101,0.0961457163725078,0.24591315939470382,0.14024191864233593,0.05704258252689087
Shuffle2_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,Age,#f7d8a0,0.19963787207866313,-0.12220711173216237,0.29305049875103384,0.21273520629750264,0.25785769489633903,0.2879548538820277,0.12248279389305683,0.13288418516296752,0.28162832290896556,0.013535652541324827,0.2196769342724164,0.14749070122796815,0.2869580818249974,0.07037685629233259,0.26030685846687474,0.3154536619548508,0.13467289169327123,0.2917654544766708,0.296357837701017,0.13239661327848418
Shuffle3_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,Age,#f7d8a0,0.09597016092299437,-0.10084222238065377,0.21857626943416386,0.062173306188924915,0.15579400037966806,0.13629829298586882,0.10904249073444128,-0.16041384923015367,0.1625839300698032,0.027733091017766665,0.1023579023321105,-0.051407406137320866,0.2879713269786869,0.031159718866158648,0.20541402070969283,0.16724057687091243,0.0616403898861515,0.24990251248423712,0.13046248255371096,0.013702709309775019
alr_DADA2,Age,white,0.15301973102803823,-0.22581957451662604,0.2245555098622377,0.06259382072626374,0.2027084177040428,0.2098423456211479,0.15011165961738826,-0.09362571485702875,0.08857976727731254,0.009991979059318035,0.20740838155982966,-0.007905636803752003,0.20665789975366833,0.017627421520988507,0.09591241765109981,0.11806127671117272,0.03488294831636629,0.12645649836065576,0.15812662835974134,-0.21712090197929634
clr_DADA2,Age,white,0.11016935959503948,-0.033960965322534786,0.25276224550748116,0.08669963807455672,0.1724140273015946,0.13008048276346929,0.09830306179735171,-0.0038624545090983897,0.16042906652394584,0.08373052166206352,0.12567976949786996,0.023505561411028886,0.15295293563243018,0.03825963611752947,0.14353651814772694,0.12302189788721773,0.023300585055117118,0.17067070113493077,0.10711224457449997,-0.04776492059210313
