dataset,metadata,color,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,split11,split12,split13,split14,split15,split16,split17,split18,split19
Silva_prev_filt_DADA2,Host_Age,white,0.3543848701642819,0.4001683193655492,0.45953753560821864,0.4342466495437757,0.3616694813242881,0.41278913022111074,0.4086118694676838,0.2742723182677569,0.4270173669402927,0.4169061754927398,0.3953777082591813,0.34321264225926407,0.304756144598607,0.35921613424748944,0.3236263592501566,0.40539558234144013,0.3210313387397249,0.3641810353070254,0.29543401861511254,0.4149036746252679
prev_filt90_Silva_DADA2_blw.sqrt_enorm,Host_Age,#050598,0.35802824348412576,0.3843927681225483,0.367254338491377,0.40014213193356807,0.34863409791764977,0.38826608863093237,0.3826114527293414,0.2673660942836915,0.4044178583801721,0.41189220427097895,0.3934692057182134,0.3389127290682763,0.3608267500704133,0.35076372624570984,0.3590359050633486,0.38006242307994165,0.2874475329172411,0.3676687164321525,0.2853835583573173,0.3663249149647323
Shuffle1_PhILR_prev_filt90_Silva_DADA2_blw.sqrt_enorm,Host_Age,#f7d8a0,0.3452714385508503,0.3620881365900579,0.40209393319874853,0.3885081914592231,0.3536792239125969,0.3773132723510847,0.359234292959414,0.26273622273919095,0.38012250417029214,0.37788096143268135,0.34631100394228354,0.3203648527034235,0.3000800739938255,0.33441596423350683,0.2995491030536084,0.3939633597474046,0.27121568371030713,0.30127302340248185,0.2528299989035009,0.34575016156917715
Shuffle2_PhILR_prev_filt90_Silva_DADA2_blw.sqrt_enorm,Host_Age,#f7d8a0,0.3121744230861877,0.3570807687367574,0.43901086639283504,0.3951678662490178,0.3459045364268648,0.40201409207204286,0.3392173771811634,0.2468355423374079,0.3779875267517676,0.3841231170259891,0.375097850724161,0.3124738477895558,0.34817881143217944,0.33163382245455686,0.32855645139348655,0.40843316180573574,0.2786145891002094,0.2970394674827097,0.21871732568381674,0.3710810435330255
Shuffle3_PhILR_prev_filt90_Silva_DADA2_blw.sqrt_enorm,Host_Age,#f7d8a0,0.3083674302644891,0.33415031970742026,0.3679329670329671,0.40442660801051955,0.29980825768183006,0.39952507091209266,0.33488956106471945,0.2697168882802834,0.3839458066854705,0.3771480173584577,0.3662302769574668,0.32542388681379053,0.28865083478915576,0.2993681577316637,0.30247501655133646,0.3440180472676183,0.26560640110092515,0.35144850169450936,0.18698556902870123,0.4037004056362268
UPGMA_prev_filt_DADA2,Host_Age,white,0.38092502529267236,0.3769874664164764,0.42171059061854566,0.44924426418785635,0.3635441017985146,0.38344516363145364,0.3967836512391252,0.3022973032903594,0.43742522931040784,0.405383101789878,0.3564914132955478,0.332285613596362,0.3439995586510829,0.3640462612813016,0.3513115845750615,0.4166866437455313,0.31221624127732583,0.37330186000040544,0.2801405383448481,0.4027710690544495
prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Host_Age,#050598,0.3920706809750928,0.4008841474661944,0.45468203713977995,0.46340800330341714,0.41177353083575585,0.4457857243557348,0.4198384009210593,0.30265601974682366,0.4583384927989541,0.4332632339984327,0.38761144496570465,0.3335537618565976,0.3692128721551633,0.361056986462438,0.3711636246973148,0.4306894227858451,0.3490947313995221,0.4489550266900906,0.2653581501605783,0.4122350942132643
Shuffle1_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Host_Age,#f7d8a0,0.3507638688153394,0.3214028221748798,0.4136254635479073,0.40841746401252943,0.33064006046730177,0.39779848927705896,0.32815208613669355,0.3108856018579753,0.37457431981710376,0.4029186106905903,0.34683883517061387,0.31539194468115594,0.33462571563875465,0.3396131784670141,0.29280259923999896,0.39473978122145825,0.30387847696582493,0.2984349741115294,0.2523216838602571,0.31381542770939563
Shuffle2_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Host_Age,#f7d8a0,0.2684355097075686,0.2795898850579154,0.39985860681533136,0.4059618046386819,0.3172969401566804,0.39628644365305743,0.3527612532450578,0.23077354369120895,0.3975172669690593,0.3771412224423535,0.34724834336165267,0.2923761319019137,0.3376641357753104,0.3330966537434852,0.33172981870618456,0.372265712390781,0.29543924703455404,0.31827212616729916,0.22874697647148368,0.38128806483066247
Shuffle3_PhILR_prev_filt90_UPGMA_DADA2_blw.sqrt_enorm,Host_Age,#f7d8a0,0.30651362191068077,0.35478433800621556,0.41203020812450175,0.3876799445688719,0.3497941755159266,0.3515389482870398,0.3910153339626249,0.31296681436585305,0.4147565448873063,0.3916342790593528,0.3250001369611698,0.3204211849828371,0.33897484265151745,0.34405616817084017,0.30950026300753664,0.376573189516362,0.2682890378482491,0.36647623075266345,0.277642117394283,0.37393595267693003
IQtree_prev_filt_DADA2,Host_Age,white,0.33018310785632987,0.32828581511957355,0.29384153305923577,0.3369769890602521,0.28063127748746286,0.38249076834106965,0.28284257507881205,0.31714732129055967,0.41359783286721996,0.31374933199647104,0.3767617913643482,0.2906842135677511,0.37013270298236,0.41643535963155853,0.40683268923479043,0.4288972899717808,0.28512453746773525,0.36190361494719736,0.25027776415788183,0.3521694104835308
prev_filt90_IQtree_blw.sqrt_enorm,Host_Age,#050598,0.305600439537263,0.33549718574529674,0.2591809283447376,0.33121610986584593,0.28495583266149904,0.3050847121730237,0.25879227071252964,0.36060105536462506,0.3233417526302115,0.31769419471478855,0.36718345993508505,0.28791106958988544,0.3384821164165952,0.40464073179309457,0.3817954887576299,0.4047639175508402,0.3536004504140957,0.3909331708637963,0.2445710345672958,0.3952209382261589
Shuffle1_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,Host_Age,#f7d8a0,0.3232319869698469,0.2867768009559645,0.210461070537594,0.3155571881168244,0.24800366479984537,0.2907373769515139,0.27578182335335155,0.2972106184363552,0.3383691613232819,0.263294167872277,0.36242675773418176,0.2282491906279549,0.32552762077763786,0.34271330846188786,0.36129004208337356,0.3776300046015105,0.24850440695396847,0.3861317831031682,0.22334979161559199,0.3560961386556233
Shuffle2_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,Host_Age,#f7d8a0,0.31766233099194097,0.3011019575560412,0.22962217611886115,0.3218224823525475,0.2757151060262083,0.29972715233329816,0.21348496053473676,0.2868383701979451,0.3591068995705643,0.25722845148314744,0.33820302784986345,0.26720850138339225,0.36305456427604077,0.3620347647669053,0.35384257925304985,0.4093456618949506,0.28216372784356514,0.35025226103438944,0.22801911007599895,0.3685417735342613
Shuffle3_PhILR_prev_filt90_IQtree_blw.sqrt_enorm,Host_Age,#f7d8a0,0.32160739450551834,0.29806917346966155,0.25440595665662535,0.2991433414740222,0.280590313871933,0.27457055555878895,0.2539465422912909,0.30534033972134145,0.3215795540593349,0.2530304437501356,0.3606633033978195,0.2537438738486323,0.3186962410732409,0.3311096922644621,0.34975487021882334,0.3760997512064629,0.2997039418482539,0.36224147711887356,0.21173632017651378,0.3642291774991373
alr_DADA2,Host_Age,white,0.30463502181513835,0.36738110191493323,0.26697248616487856,0.32235245057040574,0.26216749193310673,0.2885324293507907,0.20614643067236404,0.3424066932358347,0.40307584152579556,0.2349930276576554,0.35005054474060515,0.25050495499597225,0.3181076260075586,0.4188497349971635,0.3193252280721458,0.40992262580635397,0.3137161666280851,0.3320894665583536,0.28239067173326804,0.3485298368802485
clr_DADA2,Host_Age,white,0.2513540521392217,0.2455607804586496,0.24998411945779375,0.3033190308119501,0.24883540804912951,0.26176972169944346,0.18395152161593165,0.2760643895208973,0.3042476308992823,0.2653302059175895,0.27137201659945687,0.2589868731832031,0.32382709972090573,0.320431715511193,0.3150580947956497,0.36633556417134505,0.23277013696551396,0.2954459788789602,0.1708135756312822,0.3283099968557077
raw_DADA2,Host_Age,white,0.3446675734485819,0.30370633238353784,0.31315597659148453,0.32893497273426775,0.29222131924205363,0.3519584568734401,0.24515401989747443,0.30042887775091254,0.3983973997201137,0.3185763201680025,0.42242097100012854,0.2982781105312926,0.39545678856762734,0.37904235379778484,0.40761481137357203,0.4222702225378592,0.2728761857078582,0.37210839425940967,0.26099194655552826,0.376424386517888
